Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv
1896,Jan,West,PSH,53,65.3,40.6,0.98,6,75,0,2699
1896,Jan,West,DIK,56.7,72.4,40.9,0.39,2,82,0,2261
1896,Jan,West,MLT,59.6,73.3,45.9,0.15,1,74,0,1801
1896,Jan,West,SRS,59.5,75.8,43.1,0,0,67,0,2405
1896,Feb,Central,DLH,64.8,76.2,53.4,1.45,2,59,0,1446
1896,Feb,Central,LAH,60,71.3,48.7,1.29,3,74,0,1457
1896,Feb,Submontane,LDH,60.4,70.7,50,1.25,4,72,0,1080
1896,Feb,North,SLK,59.2,71.2,47.2,2.9,4,75,0,1416
1896,Feb,North,RWL,54.7,66.3,43,1.04,5,79,0,2089
1896,Feb,West,PSH,54.5,65.3,43.7,2.44,4,73,0,1220
1896,Feb,West,DIK,58.1,71.9,44.3,0.62,2,72,0,917
1896,Feb,West,MLT,61.8,74.2,49.3,0.62,3,65,0,874
1896,Feb,West,SRS,63,76.5,49.5,0.62,2,63,0,1557
1896,Mar,Central,DLH,77,89.9,64.1,0.08,1,41,0,1323
1896,Mar,Central,LAH,71,83.2,58.7,0.37,1,64,0,1165
1896,Mar,Submontane,LDH,72.1,85.3,58.8,0.11,1,58,0,885
1896,Mar,North,SLK,69.9,82.8,56.8,0.78,2,69,0,1130
1896,Mar,North,RWL,65.1,77.3,52.9,1.4,3,67,0,1801
1896,Mar,West,PSH,64.4,74.9,53.8,1.25,6,72,0,1005
1896,Mar,West,DIK,69.6,81.8,57.3,1.53,4,72,0,652
1896,Mar,West,MLT,74.2,87.4,61,0.3,2,63,0,770
1896,Mar,West,SRS,74.6,89.4,59.7,0.42,1,51,0,1210
1896,Apr,Central,DLH,88.7,101.9,75.4,0,0,23,0,1152
1896,Apr,Central,LAH,81.7,96.4,66.9,0,0,40,0,1079
1896,Apr,Submontane,LDH,83.5,99.3,67.8,0.08,1,34,1,788
1896,Apr,North,SLK,81.6,96.5,66.7,0.23,2,44,0,977
1896,Apr,North,RWL,74.7,89.5,59.9,0.23,1,44,0,1416
1896,Apr,West,PSH,74.7,87.8,61.4,0.26,1,49,0,888
1896,Apr,West,DIK,79.9,94.5,65.1,0.15,1,48,0,659
1896,Apr,West,MLT,85.6,101.1,70,0,0,45,0,664
1896,Apr,West,SRS,86.1,102.5,69.6,0,0,23,0,1162
1896,May,Central,DLH,94.8,107.4,82.2,0.53,2,33,2,1323
1896,May,Central,LAH,93.3,107.7,78.8,0.25,1,37,1,1456
1896,May,Submontane,LDH,93.4,108.2,78.5,0.2,1,39,0,932
1896,May,North,SLK,92.9,107.7,78.1,0.39,2,45,0,1428
1896,May,North,RWL,88.3,104.1,72.5,0.45,1,35,1070,1551
1896,May,West,PSH,87.2,102.3,72,0.5,2,40,23,956
1896,May,West,DIK,90.8,105.8,75.7,0.11,1,46,0,541
1896,May,West,MLT,96.3,111.4,81,0,0,43,0,643
1896,May,West,SRS,94.9,110.3,80.5,0.25,1,29,0,1259
1896,Jun,Central,DLH,91.1,100.6,81.5,5.4,9,63,2,1069
1896,Jun,Central,LAH,95.9,106.8,85,0.91,1,53,16,1461
1896,Jun,Submontane,LDH,93.7,104.3,83,1.3,3,59,14,831
1896,Jun,North,SLK,93.9,105.9,81.9,1.75,5,61,0,1265
1896,Jun,North,RWL,93.8,107.5,80.2,3.1,3,44,608,1481
1896,Jun,West,PSH,95.4,109.2,81.5,0,0,43,175,1077
1896,Jun,West,DIK,97.2,109.9,84.4,0.17,1,53,0,534
1896,Jun,West,MLT,99.7,111.1,88.3,0,0,54,0,704
1896,Jun,West,SRS,NA,NA,86.7,0.13,1,46,0,1422
1896,Jul,Central,DLH,87.6,94.7,80.3,9.01,6,73,0,861
1896,Jul,Central,LAH,93.7,102.1,85.2,2.66,6,65,52,1163
1896,Jul,Submontane,LDH,91.6,100.3,82.8,2.8,4,69,0,787
1896,Jul,North,SLK,90.8,100,81.5,5.45,8,74,5,1335
1896,Jul,North,RWL,90.4,101.2,79.5,5.28,10,67,520,1350
1896,Jul,West,PSH,93.3,105.2,81.3,0.35,2,59,175,1233
1896,Jul,West,DIK,94.3,104.5,84.2,0.01,1,68,0,635
1896,Jul,West,MLT,NA,106.8,NA,0.52,2,65,0,527
1896,Jul,West,SRS,94,104.1,84,0.79,4,63,0,1285
1896,Aug,Central,DLH,85.6,91.9,79.3,6.35,5,77,14,887
1896,Aug,Central,LAH,89.8,97.5,82.3,3.73,6,75,115,1312
1896,Aug,Submontane,LDH,86.4,93.4,79.4,8.25,7,82,0,770
1896,Aug,North,SLK,88.2,96.9,79.6,4.5,8,81,0,1589
1896,Aug,North,RWL,85.7,95.4,75.9,9.55,10,76,78,1166
1896,Aug,West,PSH,89.5,100.6,78.3,0.1,1,65,91,855
1896,Aug,West,DIK,91.9,101.7,82.1,0.63,1,73,0,443
1896,Aug,West,MLT,94,103.7,84.2,0.54,1,70,0,589
1896,Aug,West,SRS,90.1,98.9,81.4,7.57,8,71,0,1396
1896,Sep,Central,DLH,87.9,98.5,77.4,0,0,53,1,905
1896,Sep,Central,LAH,88.8,99.3,77.6,0.14,1,58,79,1199
1896,Sep,Submontane,LDH,87.2,98.2,76.2,1.14,1,63,0,970
1896,Sep,North,SLK,87.5,99.5,75.5,0.61,4,60,0,1621
1896,Sep,North,RWL,84.3,97.8,70.7,1.64,3,62,95,1366
1896,Sep,West,PSH,84.2,97.4,70.8,0,0,54,11,949
1896,Sep,West,DIK,87.2,99.5,74.8,0.65,1,70,17,673
1896,Sep,West,MLT,89.9,101.3,78.5,0.1,1,67,0,584
1896,Sep,West,SRS,89.6,101.5,77.7,0.43,2,54,0,1541
1896,Oct,Central,DLH,81.1,95,67.1,0,0,38,0,796
1896,Oct,Central,LAH,78.3,93,63.5,0.02,1,52,20,1239
1896,Oct,Submontane,LDH,78.2,92.7,63.7,0.34,1,60,0,1059
1896,Oct,North,SLK,78.7,93.1,64.3,0.31,2,52,0,1620
1896,Oct,North,RWL,73.8,89.3,58.3,0.3,1,59,3,1670
1896,Oct,West,PSH,72.8,87.9,57.7,0,0,53,0,939
1896,Oct,West,DIK,76.7,92.4,60.9,0.34,1,58,0,487
1896,Oct,West,MLT,80.6,96.8,64.3,0,0,54,0,708
1896,Oct,West,SRS,80.8,97.1,64.6,0.2,1,39,0,1322
1896,Nov,Central,DLH,68.9,81.2,56.6,0.37,2,54,0,911
1896,Nov,Central,LAH,67,81,53.1,0.12,1,69,8,1278
1896,Nov,Submontane,LDH,67.4,80.8,54,0,0,67,0,1045
1896,Nov,North,SLK,66.7,81.2,52.1,0.39,1,63,0,1517
1896,Nov,North,RWL,62.3,77.1,47.4,0.95,2,71,0,1694
1896,Nov,West,PSH,61.5,76.1,46.8,1.06,3,69,0,1147
1896,Nov,West,DIK,66.5,81.9,51.1,0.2,1,70,0,601
1896,Nov,West,MLT,70.7,85.5,55.8,0,0,63,0,707
1896,Nov,West,SRS,69.1,84,54.1,0,0,50,0,1184
1896,Dec,Central,DLH,59.4,72.6,46.2,0.34,1,53,1,1014
1896,Dec,Central,LAH,55.3,69.1,41.5,0.03,1,74,0,1349
1896,Dec,Submontane,LDH,55.9,69.4,42.4,0.75,2,79,0,877
1896,Dec,North,SLK,55.3,69.2,41.2,0.21,1,74,0,1350
1896,Dec,North,RWL,51.8,67.4,36.1,0.14,1,73,0,1432
1896,Dec,West,PSH,51.7,66.2,37.2,0,0,74,0,1059
1896,Dec,West,DIK,55.7,73.2,38.2,0,0,76,0,848
1896,Dec,West,MLT,58.7,75,42.4,0,0,67,0,718
1896,Dec,West,SRS,57.1,73.4,40.3,0.58,2,56,0,1201
1897,Jan,Central,DLH,59.4,70.8,47.9,0.11,1,66,0,777
1897,Jan,Central,LAH,55.1,65.1,45.1,1.42,2,82,0,1117
1897,Jan,Submontane,LDH,56.1,65.3,46.8,0.9,3,84,0,639
1897,Jan,North,SLK,54.1,64.6,43.6,2.09,3,83,0,1140
1897,Jan,North,RWL,49.2,59.6,33.8,2.55,4,80,0,1224
1897,Jan,West,PSH,49.6,59,40.2,3.23,5,79,0,894
1897,Jan,West,DIK,54.6,68.1,41.1,0.34,1,75,0,568
1897,Jan,West,MLT,57.1,70.2,43.9,0.11,1,73,0,649
1897,Jan,West,SRS,56.7,68.7,44.7,0.37,2,76,0,1139
1897,Feb,Central,DLH,63.8,76.2,51.4,0,0,51,0,590
1897,Feb,Central,LAH,58.8,69.3,48.3,0.78,3,76,0,781
1897,Feb,Submontane,LDH,59.4,70.3,48.5,1.12,1,76,0,508
1897,Feb,North,SLK,58.1,70.3,45.9,0.64,3,76,0,836
1897,Feb,North,RWL,54.5,65.9,43,1.16,5,79,0,1035
1897,Feb,West,PSH,55,65.6,44.3,1.14,3,77,0,820
1897,Feb,West,DIK,59.1,72.3,45.8,0.94,2,74,0,491
1897,Feb,West,MLT,61.8,75.2,48.6,0.26,1,72,0,492
1897,Feb,West,SRS,61,74.1,47.9,0.26,1,64,0,837
1897,Mar,Central,DLH,73.6,85.6,61.5,0.41,1,43,0,698
1897,Mar,Central,LAH,68.7,80.6,56.8,0.44,3,63,0,857
1897,Mar,Submontane,LDH,69.5,82.4,56.6,0.22,1,61,0,572
1897,Mar,North,SLK,67,79.9,54.1,0.93,4,64,0,897
1897,Mar,North,RWL,61.7,72.6,50.8,3.18,6,72,0,970
1897,Mar,West,PSH,61.3,72.3,50.2,2.06,7,71,0,679
1897,Mar,West,DIK,66.7,80.2,53.2,0.72,2,62,0,637
1897,Mar,West,MLT,71,85.3,56.6,0.15,1,56,0,492
1897,Mar,West,SRS,71.5,86.3,56.7,0,0,43,0,1081
1897,Apr,Central,DLH,85.3,96.9,73.6,0.03,1,31,0,759
1897,Apr,Central,LAH,79.7,92.3,67,0.11,1,53,0,841
1897,Apr,Submontane,LDH,81.2,94.6,67.7,1.47,2,50,0,707
1897,Apr,North,SLK,79.5,92.2,66.8,0.46,1,52,0,878
1897,Apr,North,RWL,71.7,83.8,59.6,1.76,3,73,0,833
1897,Apr,West,PSH,69,79.9,58.1,2.72,7,74,0,740
1897,Apr,West,DIK,77.1,89.8,64.3,0.62,1,60,0,531
1897,Apr,West,MLT,82.4,96.6,68.2,0.65,2,51,0,530
1897,Apr,West,SRS,82.5,97.3,67.7,0.49,3,37,0,1302
1897,May,Central,DLH,94.7,106.8,82.6,0.52,1,31,0,905
1897,May,Central,LAH,90.9,104.7,77.1,0.41,1,39,0,1078
1897,May,Submontane,LDH,92.5,106.3,73.6,0.02,1,33,0,939
1897,May,North,SLK,91.3,104.8,77.8,0.35,1,35,0,1254
1897,May,North,RWL,84.2,99.3,69.1,1.06,2,41,0,1011
1897,May,West,PSH,83.6,97.9,69.3,1.44,3,43,0,923
1897,May,West,DIK,89.9,104.7,75.1,0.02,1,47,0,867
1897,May,West,MLT,95.5,110.5,80.5,0,0,37,0,568
1897,May,West,SRS,95,109.7,80.3,0,0,23,0,1680
1897,Jun,Central,DLH,93.9,103.6,84.2,1.95,3,47,0,919
1897,Jun,Central,LAH,92,104.2,79.8,2.41,4,53,2,1100
1897,Jun,Submontane,LDH,92.7,105.1,80.3,2.51,4,49,0,880
1897,Jun,North,SLK,93.5,106.2,80.8,0.81,3,44,0,1199
1897,Jun,North,RWL,88.5,102.5,74.4,0.74,4,45,0,990
1897,Jun,West,PSH,88.1,102.3,73.9,0.47,2,45,0,908
1897,Jun,West,DIK,92.1,106,78.2,0.21,1,57,0,739
1897,Jun,West,MLT,96,108.8,83.1,0.09,1,46,0,512
1897,Jun,West,SRS,94.9,107.3,82.5,0.97,3,45,11,1863
1897,Jul,Central,DLH,88.7,94.8,82.5,5.64,11,68,0,711
1897,Jul,Central,LAH,93.1,101.9,84.3,3.25,3,65,0,956
1897,Jul,Submontane,LDH,88.9,96.9,80.8,9.02,8,71,0,777
1897,Jul,North,SLK,91.9,101.9,81.8,3.53,6,64,0,1125
1897,Jul,North,RWL,89.6,101.5,77.6,8.48,8,66,15,944
1897,Jul,West,PSH,91.4,104.4,78.4,0.54,2,58,0,779
1897,Jul,West,DIK,92.7,103.2,82.2,0.68,2,74,0,470
1897,Jul,West,MLT,95.2,105.4,84.9,1.96,3,60,0,481
1897,Jul,West,SRS,91.3,100.3,82.3,4.45,7,68,160,1678
1897,Aug,Central,DLH,84.9,90,79.8,8.61,9,82,0,766
1897,Aug,Central,LAH,86.7,92.4,80.9,9.87,9,81,0,952
1897,Aug,Submontane,LDH,86.5,93.2,79.3,5.81,12,83,0,889
1897,Aug,North,SLK,86.4,94.2,78.5,7.21,13,79,0,1232
1897,Aug,North,RWL,84.6,93.2,75.9,9,13,80,0,1025
1897,Aug,West,PSH,86.2,95.8,76.6,4.76,4,75,0,543
1897,Aug,West,DIK,87.9,96.2,79.5,5.02,7,84,0,410
1897,Aug,West,MLT,90.8,99.4,82.1,8.74,3,74,0,507
1897,Aug,West,SRS,87.7,95.3,80.1,5.64,6,80,147,2013
1897,Sep,Central,DLH,84.8,92,77.6,3.96,5,72,0,1128
1897,Sep,Central,LAH,86.4,95.7,77.1,0.33,1,72,0,1169
1897,Sep,Submontane,LDH,85.7,94.8,76.5,1.67,1,75,0,1552
1897,Sep,North,SLK,85.7,96.7,74.7,1.34,3,69,0,1673
1897,Sep,North,RWL,81.6,93.8,69.4,1.78,4,72,0,1428
1897,Sep,West,PSH,82.2,94.6,69.7,0.41,1,66,0,773
1897,Sep,West,DIK,86.3,97.8,74.8,0.97,2,77,0,1440
1897,Sep,West,MLT,88.7,99.2,78.2,0,0,69,0,764
1897,Sep,West,SRS,86.3,96,76.6,2.32,4,72,154,3308
1897,Oct,Central,DLH,79.9,91.4,68.3,0,0,46,0,2056
1897,Oct,Central,LAH,77.5,92.7,62.2,0,0,61,0,2153
1897,Oct,Submontane,LDH,77.8,91.9,63.6,0,1,57,0,2356
1897,Oct,North,SLK,78.3,94,62.6,0,1,56,0,2176
1897,Oct,North,RWL,73.7,90.7,56.6,0,1,59,0,2666
1897,Oct,West,PSH,73.7,90.4,56.9,0,0,56,0,1286
1897,Oct,West,DIK,76.8,94.5,59.2,0,0,66,0,3294
1897,Oct,West,MLT,80,96.5,63.4,0,0,63,0,2397
1897,Oct,West,SRS,78.7,94.4,62.9,0.15,1,52,66,5175
1897,Nov,Central,DLH,70.8,83.1,58.5,0,0,52,0,1803
1897,Nov,Central,LAH,67,81.7,52.2,0,0,73,0,2690
1897,Nov,Submontane,LDH,67.7,81.4,54,0,0,68,0,2125
1897,Nov,North,SLK,67.6,83,52.2,0,0,65,0,1953
1897,Nov,North,RWL,63,80.8,45.1,0,0,55,0,3790
1897,Nov,West,PSH,62.5,79.6,45.3,0,0,69,0,2322
1897,Nov,West,DIK,66.6,84,49.2,0,0,80,0,5550
1897,Nov,West,MLT,70.8,86.6,54.9,0,0,69,0,4011
1897,Nov,West,SRS,68.3,85,51.5,0,0,63,0,4091
1897,Dec,Central,DLH,61.1,73.5,48.6,0,0,61,0,1326
1897,Dec,Central,LAH,56.8,68.3,45.2,1.23,1,82,0,2299
1897,Dec,Submontane,LDH,57.7,70.6,44.8,0,0,78,0,1602
1897,Dec,North,SLK,56.2,69,43.4,0.45,1,78,0,1764
1897,Dec,North,RWL,53,65.8,40.1,1.52,2,71,0,3541
1897,Dec,West,PSH,53.5,65.8,41.1,1.25,3,77,0,1666
1897,Dec,West,DIK,57.8,72.8,42.7,0.23,1,81,0,4536
1897,Dec,West,MLT,60.2,73.3,47.1,0.61,2,77,0,2884
1897,Dec,West,SRS,59.2,74.9,43.4,0.01,1,68,0,2388
1898,Jan,Central,DLH,50.4,60.8,73.9,0,0,55,0,948
1898,Jan,Central,LAH,46.8,57.5,70.5,0.06,1,73,0,1599
1898,Jan,Submontane,LDH,47.4,58.1,70.9,0.52,2,72,0,998
1898,Jan,North,SLK,47.7,57.2,70.7,0.43,1,74,0,1336
1898,Jan,North,RWL,43.2,52.5,65.4,1.35,4,82,0,2400
1898,Jan,West,PSH,44.8,54.2,67.6,0.05,1,67,0,1296
1898,Jan,West,DIK,58,58,73.9,0,0,68,0,2386
1898,Jan,West,MLT,49.2,60.6,75.2,0.16,1,70,0,1835
1898,Jan,West,SRS,46.8,59.5,75.5,0.05,1,60,0,1472
1898,Feb,Central,DLH,61.8,71.8,51.7,2.91,4,69,0,615
1898,Feb,Central,LAH,58.6,69.2,48,3.25,7,81,0,1081
1898,Feb,Submontane,LDH,59.3,68.9,49.6,4.14,5,80,0,717
1898,Feb,North,SLK,58.3,69.1,47.4,4.91,6,78,0,1143
1898,Feb,North,RWL,54,65.5,42.5,2.98,5,84,0,1433
1898,Feb,West,PSH,55.4,66.7,44.1,2.6,6,73,0,1260
1898,Feb,West,DIK,59.4,71,47.7,4.72,4,76,0,1522
1898,Feb,West,MLT,61.6,73.6,49.5,1.26,4,70,0,1043
1898,Feb,West,SRS,60.4,73.2,47.6,1.22,3,74,0,987
1898,Mar,Central,DLH,74.7,87.3,62.1,0,0,40,0,834
1898,Mar,Central,LAH,69.4,82.1,56.7,0,0,64,0,1014
1898,Mar,Submontane,LDH,70.7,84.1,57.3,0,0,55,0,725
1898,Mar,North,SLK,69.7,83.8,55.7,0,0,62,0,1107
1898,Mar,North,RWL,63.6,75.9,51.3,0.68,4,67,0,1251
1898,Mar,West,PSH,62.1,72.7,51.5,2.35,5,75,0,1066
1898,Mar,West,DIK,67.2,76.1,58.3,0.09,1,62,0,1956
1898,Mar,West,MLT,72.2,86.4,58,0,0,54,0,916
1898,Mar,West,SRS,71.8,88,55.5,0,0,47,0,1079
1898,Apr,Central,DLH,89.2,102.8,75.5,0.03,1,30,0,998
1898,Apr,Central,LAH,85.5,100.8,70.1,0,0,43,0,1082
1898,Apr,Submontane,LDH,86.6,101.9,71.2,0,0,33,0,955
1898,Apr,North,SLK,86.2,102.2,70.1,0.03,1,34,0,1204
1898,Apr,North,RWL,80.4,96.5,64.3,0.02,1,42,0,1153
1898,Apr,West,PSH,77.3,92,62.6,0.42,1,55,0,975
1898,Apr,West,DIK,82.9,93,72.7,0,0,49,0,1053
1898,Apr,West,MLT,88.4,105.2,71.5,0,0,37,0,788
1898,Apr,West,SRS,87.1,105.8,69.4,0,0,27,0,1100
1898,May,Central,DLH,91.6,103.4,79.8,0.6,3,39,0,1111
1898,May,Central,LAH,88.3,101.9,74.6,1.06,3,43,0,1740
1898,May,Submontane,LDH,90,104.2,75.7,0.08,1,38,0,1160
1898,May,North,SLK,87.8,102.1,73.5,1.06,2,37,0,1886
1898,May,North,RWL,82.8,97.5,68,1.13,2,39,0,1316
1898,May,West,PSH,82.5,96.9,68.1,1.37,2,43,0,1227
1898,May,West,DIK,86.9,100.7,73,0.41,1,45,0,1256
1898,May,West,MLT,92.9,107.5,78.3,0,0,38,0,1150
1898,May,West,SRS,90.9,105.6,76.2,1.77,2,37,0,1268
1898,Jun,Central,DLH,95.4,104.7,86,0.5,3,52,0,1321
1898,Jun,Central,LAH,96.6,107.7,85.5,2.28,2,50,0,1929
1898,Jun,Submontane,LDH,96.9,107.9,85.8,1.96,2,52,0,1196
1898,Jun,North,SLK,98,110.8,85.2,1.62,3,46,0,1737
1898,Jun,North,RWL,95.8,110.4,81.1,0.44,2,43,0,1288
1898,Jun,West,PSH,94.6,109.9,79.3,0.05,1,39,0,1158
1898,Jun,West,DIK,96.5,109.7,83.3,0,0,58,0,1458
1898,Jun,West,MLT,99.9,112,87.8,0.17,1,51,0,980
1898,Jun,West,SRS,97.8,109.4,86.2,0.87,2,48,0,1502
1898,Jul,Central,DLH,87.3,94,80.6,5.96,11,76,0,916
1898,Jul,Central,LAH,87.2,93.9,80.5,10.49,13,79,0,1518
1898,Jul,Submontane,LDH,86.1,92.6,79.5,12.11,14,79,0,881
1898,Jul,North,SLK,86.4,94.8,77.9,12.59,10,80,0,1499
1898,Jul,North,RWL,85.7,95.6,75.8,10.48,14,75,0,1171
1898,Jul,West,PSH,88.8,99.8,77.7,4.22,3,67,0,1013
1898,Jul,West,DIK,91.7,101.2,82.2,0.58,2,72,0,715
1898,Jul,West,MLT,95.8,106,85.5,1.07,3,62,0,728
1898,Jul,West,SRS,90.3,99.2,81.4,4.01,5,68,0,1267
1898,Aug,Central,DLH,87.1,93.2,81,5.78,7,72,0,886
1898,Aug,Central,LAH,91.3,99.3,83.3,0.28,1,68,0,1579
1898,Aug,Submontane,LDH,89.7,97.5,81.8,0.94,1,72,0,1100
1898,Aug,North,SLK,89,99.2,80.5,4.47,5,71,0,1926
1898,Aug,North,RWL,90,100.8,79.2,4.16,4,71,0,1237
1898,Aug,West,PSH,91.1,102.1,80,0.4,2,68,0,1065
1898,Aug,West,DIK,92.8,103,82.5,0,0,70,0,556
1898,Aug,West,MLT,93.6,103.4,83.7,0,0,66,0,632
1898,Aug,West,SRS,92.2,102.1,82.3,0.29,1,68,0,1238
1898,Sep,Central,DLH,85.7,94,77.3,1.04,3,68,0,941
1898,Sep,Central,LAH,86.7,96.5,76.8,0.65,1,68,0,1720
1898,Sep,Submontane,LDH,83.6,92.9,74.3,3.3,6,78,0,1154
1898,Sep,North,SLK,82.7,92.1,73.2,5.69,6,80,0,2725
1898,Sep,North,RWL,79,89.7,68.3,10.78,13,81,0,1459
1898,Sep,West,PSH,82.9,94.2,71.5,1.41,2,71,0,922
1898,Sep,West,DIK,87.9,99.1,76.6,0.59,2,69,0,805
1898,Sep,West,MLT,90.4,101.8,79.1,0.35,1,66,0,600
1898,Sep,West,SRS,89.3,101,77.6,1.23,2,56,0,1262
1898,Oct,Central,DLH,80.7,93.6,67.7,0,0,43,0,1151
1898,Oct,Central,LAH,78.1,94.1,62,0,0,57,0,2317
1898,Oct,Submontane,LDH,77.5,91.8,63.1,0,0,62,0,1327
1898,Oct,North,SLK,77.9,93.2,62.4,0,0,62,0,3303
1898,Oct,North,RWL,73.5,90.6,56.4,0,0,57,0,2165
1898,Oct,West,PSH,73.1,89.2,57,0,0,60,0,1015
1898,Oct,West,DIK,77,94,59.9,0,0,57,0,1027
1898,Oct,West,MLT,81.4,98.3,64.5,0,0,51,0,1008
1898,Oct,West,SRS,80,97.7,62.3,0,0,40,0,1477
1898,Nov,Central,DLH,69.6,82.9,56.3,0.31,1,46,0,1197
1898,Nov,Central,LAH,65.5,81.6,49.3,0,0,61,0,2481
1898,Nov,Submontane,LDH,65.7,80.9,50.5,0,0,55,0,1213
1898,Nov,North,SLK,65.1,81.3,48.8,0,0,60,0,2821
1898,Nov,North,RWL,60.7,78.5,42.8,0,0,58,0,2301
1898,Nov,West,PSH,60.4,77.6,43,0,0,61,0,1078
1898,Nov,West,DIK,64,82.2,45.7,0,0,64,0,1406
1898,Nov,West,MLT,68.1,85.2,50.9,0,0,59,0,1386
1898,Nov,West,SRS,66.8,85.3,48.1,0,0,48,0,1490
1898,Dec,Central,DLH,61.2,71.7,50.6,0.89,4,60,0,1243
1898,Dec,Central,LAH,56.6,69.7,43.4,0.37,1,74,0,2419
1898,Dec,Submontane,LDH,57.8,69.9,45.7,1.99,2,66,0,1025
1898,Dec,North,SLK,56.5,70.3,42.7,0.51,2,69,0,2278
1898,Dec,North,RWL,52.3,67.6,37,0.88,2,63,0,2112
1898,Dec,West,PSH,53.1,67.3,38.9,0.4,1,64,0,1297
1898,Dec,West,DIK,55.4,71.4,39.1,0.45,2,66,0,1423
1898,Dec,West,MLT,59.3,73.9,44.5,0,0,64,0,1200
1898,Dec,West,SRS,57.9,73.7,42,0.28,1,58,0,1296
1899,Jan,Central,DLH,55.7,68,43.4,0.05,1,55,0,843
1899,Jan,Central,LAH,51.7,65.6,37.8,0,0,75,0,1874
1899,Jan,Submontane,LDH,51.6,63.4,39.7,0,0,80,0,857
1899,Jan,North,SLK,NA,NA,NA,0,0,NA,0,1783
1899,Jan,North,RWL,48.3,62.9,33.7,0,0,75,0,2174
1899,Jan,West,PSH,49.5,64,35,0,0,65,0,1293
1899,Jan,West,DIK,51,68,33.9,0,0,63,0,1192
1899,Jan,West,MLT,54.1,69.6,38.5,0,0,56,0,1156
1899,Jan,West,SRS,NA,68.9,NA,0,0,56,0,1167
1899,Feb,Central,DLH,65.1,77.4,52.7,0.15,1,52,0,791
1899,Feb,Central,LAH,61.3,73.5,49.1,0.13,1,70,0,1428
1899,Feb,Submontane,LDH,61.9,73.8,49.9,0.23,1,71,0,663
1899,Feb,North,SLK,60.2,71.8,48.4,1.23,4,72,0,1208
1899,Feb,North,RWL,54.6,65.6,43.6,2.08,5,78,0,1843
1899,Feb,West,PSH,55.4,66.1,44.7,3.07,5,78,0,961
1899,Feb,West,DIK,59,71.4,46.6,1.37,4,80,0,1004
1899,Feb,West,MLT,64,78.2,49.7,0.2,1,66,0,1005
1899,Feb,West,SRS,63,78.3,47.7,0.03,1,56,0,1072
1899,Mar,Central,DLH,78.2,90.8,65.5,0,0,35,0,824
1899,Mar,Central,LAH,73,86.4,59.6,0.2,1,55,0,1489
1899,Mar,Submontane,LDH,74,88.3,59.6,0.04,1,50,0,766
1899,Mar,North,SLK,72.5,86.3,58.6,0.68,2,62,0,1077
1899,Mar,North,RWL,66.9,79.9,53.8,0.63,3,65,0,1440
1899,Mar,West,PSH,66.1,77.6,54.6,2.68,3,69,0,792
1899,Mar,West,DIK,71.6,85,58.1,0.41,1,66,0,1183
1899,Mar,West,MLT,75.7,90.3,61,0.02,1,56,0,962
1899,Mar,West,SRS,75.6,91.6,59.5,0,0,35,0,1148
1899,Apr,Central,DLH,84.5,96.8,72.1,0.38,2,35,0,930
1899,Apr,Central,LAH,80.3,94.4,66.2,0.29,1,47,0,1241
1899,Apr,Submontane,LDH,81.2,95.4,66.9,0.5,2,41,0,818
1899,Apr,North,SLK,81.4,95.3,67.4,0.28,1,41,0,1129
1899,Apr,North,RWL,74.7,89.7,59.8,1.11,5,53,0,1342
1899,Apr,West,PSH,73.7,87.5,59.9,1.24,3,60,0,722
1899,Apr,West,DIK,79.9,95.5,64.3,0.01,1,44,2,869
1899,Apr,West,MLT,84.5,99.4,69.6,0.03,1,41,0,871
1899,Apr,West,SRS,83.8,98.6,68.9,0,0,30,0,1189
1899,May,Central,DLH,93.6,103.9,83.3,0.38,2,42,0,1256
1899,May,Central,LAH,93.7,105.7,81.8,0,0,39,0,1611
1899,May,Submontane,LDH,93.6,105.4,81.8,0.08,1,38,0,1011
1899,May,North,SLK,93.7,106.4,81,1.06,2,37,0,1424
1899,May,North,RWL,89.8,104.9,74.7,0.11,1,45,0,1381
1899,May,West,PSH,88.5,103.8,73.2,0.2,1,40,0,740
1899,May,West,DIK,93.2,107.9,79.1,0.14,1,39,0,1147
1899,May,West,MLT,96.9,110,83.8,0,0,39,0,1002
1899,May,West,SRS,95.1,107.6,82.6,0,0,33,0,1435
1899,Jun,Central,DLH,90.2,98.5,81.9,4.53,6,55,0,1060
1899,Jun,Central,LAH,93.1,105.9,80.3,1.61,5,52,0,1353
1899,Jun,Submontane,LDH,91.7,102.5,80.9,2.75,5,51,0,944
1899,Jun,North,SLK,93.8,105.4,82.1,2.77,4,51,0,1362
1899,Jun,North,RWL,91.1,104.9,77.2,2.55,6,49,0,1243
1899,Jun,West,PSH,92.7,106.7,78.5,0.17,1,43,0,826
1899,Jun,West,DIK,94.6,107.5,81.7,0.96,2,53,0,729
1899,Jun,West,MLT,97,109.2,84.7,1.55,3,52,0,811
1899,Jun,West,SRS,93.7,105.5,81.8,1.62,4,47,0,1134
1899,Jul,Central,DLH,85.6,90.9,80.2,5.17,11,77,0,807
1899,Jul,Central,LAH,92.5,102,82.9,2.73,3,67,1,1372
1899,Jul,Submontane,LDH,88.9,96.4,81.3,3.99,6,74,12,908
1899,Jul,North,SLK,90.2,98.8,81.5,5.39,7,70,0,1487
