Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mtotal,Mmille,Mch,Mfv
1891,Jun,Central,BLL,82.00,98.40,76.70,1.96,3.00,65.00,2012.00,,383.00,642.00
1891,Jun,East Coast North,VZG,87.80,92.30,84.70,3.17,5.00,69.00,2183.00,,0.00,1182.00
1891,Jul,South,MDR,84.60,97.80,76.90,2.12,3.00,64.00,2242.00,,56.00,647.00
1891,Jul,South Central,SLM,79.70,95.20,74.70,4.46,7.00,74.00,2967.00,,7.00,1279.00
1891,Jul,South Central,CMB,76.40,88.70,71.20,0.39,1.00,84.00,3088.00,,211.00,1223.00
1891,Jul,East Coast South,NGP,86.00,98.30,79.40,0.12,1.00,62.00,5688.00,,802.00,559.00
1891,Jul,East Coast South,TRC,85.00,101.70,79.30,0.46,1.00,66.00,2746.00,,381.00,534.00
1891,Jul,East Coast South,MDS,88.60,102.50,81.90,0.20,1.00,61.00,1414.00,,20.00,416.00
1891,Jul,East Coast Central,MSL,88.50,105.90,82.30,2.90,4.00,76.00,4235.00,,547.00,1149.00
1891,Jul,Central,BLL,82.00,98.40,76.70,1.96,3.00,65.00,2846.00,,872.00,583.00
1891,Jul,East Coast North,VZG,87.80,92.30,84.70,3.17,5.00,69.00,2206.00,,0.00,1796.00
1891,Aug,South,MDR,83.80,98.20,76.80,2.26,4.00,59.00,2330.00,,21.00,675.00
1891,Aug,South Central,SLM,79.30,97.40,74.10,1.39,2.00,72.00,3164.00,,288.00,1237.00
1891,Aug,South Central,CMB,76.20,89.70,70.70,0.52,1.00,83.00,3702.00,,859.00,1123.00
1891,Aug,East Coast South,NGP,83.60,97.30,77.50,1.05,3.00,63.00,5487.00,,645.00,524.00
1891,Aug,East Coast South,TRC,81.90,98.10,77.50,6.33,4.00,65.00,3165.00,,790.00,548.00
1891,Aug,East Coast South,MDS,85.00,97.70,79.20,2.63,6.00,66.00,2788.00,,522.00,602.00
1891,Aug,East Coast Central,MSL,81.30,93.80,77.60,5.26,12.00,84.00,7068.00,,2372.00,1550.00
1891,Aug,Central,BLL,78.50,91.70,73.90,1.27,5.00,70.00,3029.00,,958.00,633.00
1891,Aug,East Coast North,VZG,83.90,88.00,81.10,4.17,7.00,72.00,2131.00,,12.00,1746.00
1891,Sep,South,MDR,84.00,99.50,77.20,1.66,3.00,58.00,2021.00,,42.00,549.00
1891,Sep,South Central,SLM,79.90,97.60,73.50,4.21,7.00,71.00,2679.00,,96.00,1094.00
1891,Sep,South Central,CMB,76.00,90.60,70.70,0.00,0.00,84.00,3514.00,,638.00,1147.00
1891,Sep,East Coast South,NGP,83.70,95.80,78.00,0.20,1.00,64.00,4756.00,,402.00,421.00
1891,Sep,East Coast South,TRC,82.10,98.90,76.40,4.83,6.00,68.00,2431.00,,210.00,474.00
1891,Sep,East Coast South,MDS,83.80,97.20,78.70,2.16,2.00,69.00,3549.00,,763.00,886.00
1891,Sep,East Coast Central,MSL,81.90,93.50,77.90,5.99,9.00,82.00,5136.00,,931.00,1761.00
1891,Sep,Central,BLL,78.60,92.90,73.40,0.63,2.00,66.00,2457.00,,534.00,649.00
1891,Sep,East Coast North,VZG,84.30,87.80,81.40,3.42,9.00,75.00,2549.00,,4.00,2156.00
1891,Oct,South,MDR,77.90,87.90,73.40,14.57,20.00,71.00,2542.00,,123.00,641.00
1891,Oct,South Central,SLM,77.80,90.00,71.70,3.64,8.00,83.00,3587.00,,708.00,1244.00
1891,Oct,South Central,CMB,74.90,85.80,70.70,15.20,18.00,93.00,3423.00,,397.00,1115.00
1891,Oct,East Coast South,NGP,79.90,87.70,75.40,15.75,19.00,84.00,5364.00,,649.00,423.00
1891,Oct,East Coast South,TRC,78.80,88.10,74.50,10.69,14.00,85.00,2530.00,,64.00,510.00
1891,Oct,East Coast South,MDS,80.80,88.30,75.50,13.42,15.00,84.00,2819.00,,274.00,920.00
1891,Oct,East Coast Central,MSL,80.90,89.00,76.10,4.52,6.00,84.00,4295.00,,381.00,1493.00
1891,Oct,Central,BLL,77.40,92.30,70.90,1.18,5.00,69.00,1885.00,,137.00,542.00
1891,Oct,East Coast North,VZG,82.50,85.70,78.70,1.50,5.00,72.00,2287.00,,10.00,1899.00
1891,Nov,South,MDR,77.70,86.80,72.90,6.85,6.00,77.00,4836.00,,1486.00,835.00
1891,Nov,South Central,SLM,76.50,90.00,68.60,1.12,3.00,80.00,5057.00,,1466.00,1541.00
1891,Nov,South Central,CMB,74.10,87.20,68.30,0.70,2.00,84.00,5578.00,,1729.00,1477.00
1891,Nov,East Coast South,NGP,79.20,86.80,74.40,6.23,10.00,81.00,5688.00,,492.00,504.00
1891,Nov,East Coast South,TRC,77.90,88.10,72.40,2.31,7.00,80.00,3379.00,,379.00,616.00
1891,Nov,East Coast South,MDS,78.20,86.90,72.20,4.77,7.00,81.00,2485.00,,86.00,923.00
1891,Nov,East Coast Central,MSL,76.90,88.40,70.40,0.00,0.00,79.00,3408.00,,70.00,1304.00
1891,Nov,Central,BLL,73.60,89.00,65.10,0.72,1.00,59.00,1697.00,,53.00,569.00
1891,Nov,East Coast North,VZG,80.10,84.30,75.80,0.11,1.00,58.00,2083.00,,3.00,1693.00
1891,Dec,South,MDR,76.70,86.30,72.60,0.79,3.00,74.00,9605.00,,5255.00,1349.00
1891,Dec,South Central,SLM,75.10,88.30,67.50,0.83,3.00,79.00,6134.00,,1886.00,1900.00
1891,Dec,South Central,CMB,72.70,86.30,67.80,0.75,2.00,88.00,6814.00,,2834.00,1553.00
1891,Dec,East Coast South,NGP,76.60,82.80,72.60,26.72,18.00,86.00,7931.00,,2097.00,486.00
1891,Dec,East Coast South,TRC,75.70,85.30,71.50,2.37,11.00,81.00,5343.00,,1755.00,795.00
1891,Dec,East Coast South,MDS,76.20,83.50,72.40,5.37,11.00,86.00,2571.00,,89.00,836.00
1891,Dec,East Coast Central,MSL,73.60,86.20,68.50,0.00,0.00,80.00,4278.00,,40.00,1541.00
1891,Dec,Central,BLL,71.10,87.60,63.30,0.00,0.00,69.00,1566.00,,10.00,504.00
1891,Dec,East Coast North,VZG,76.30,80.50,73.10,0.30,1.00,55.00,2582.00,,1.00,2161.00
1892,Jan,South,MDR,74.30,86.60,69.70,0.00,0.00,72.00,5151.00,,1694.00,998.00
1892,Jan,South Central,SLM,72.10,89.40,65.10,0.03,1.00,73.00,5063.00,,1415.00,1519.00
1892,Jan,South Central,CMB,69.00,88.70,64.00,0.00,0.00,90.00,4531.00,,1077.00,1354.00
1892,Jan,East Coast South,NGP,75.60,80.80,71.70,0.16,1.00,80.00,10199.00,,4549.00,446.00
1892,Jan,East Coast South,TRC,73.40,86.80,68.50,0.03,1.00,77.00,4526.00,,1447.00,608.00
1892,Jan,East Coast South,MDS,74.00,84.90,67.60,0.13,1.00,80.00,1958.00,,21.00,612.00
1892,Jan,East Coast Central,MSL,70.30,84.10,64.40,0.00,0.00,87.00,4174.00,,264.00,1056.00
1892,Jan,Central,BLL,68.60,87.60,60.80,0.00,0.00,68.00,1365.00,,0.00,467.00
1892,Jan,East Coast North,VZG,71.10,78.50,66.40,0.00,0.00,68.00,3623.00,,1.00,3146.00
1892,Feb,South,MDR,77.00,91.70,71.00,1.00,1.00,74.00,2941.00,,538.00,722.00
1892,Feb,South Central,SLM,74.30,95.50,67.70,1.25,1.00,77.00,2974.00,,566.00,1023.00
1892,Feb,South Central,CMB,72.20,93.60,66.80,0.99,2.00,87.00,2939.00,,214.00,1122.00
1892,Feb,East Coast South,NGP,76.90,84.00,72.90,0.00,0.00,80.00,6174.00,,1946.00,347.00
1892,Feb,East Coast South,TRC,76.00,92.20,70.30,0.26,1.00,78.00,2874.00,,615.00,498.00
1892,Feb,East Coast South,MDS,75.70,87.50,68.50,0.00,0.00,83.00,1411.00,,27.00,457.00
1892,Feb,East Coast Central,MSL,74.80,86.80,67.60,0.55,1.00,89.00,3663.00,,278.00,778.00
1892,Feb,Central,BLL,73.70,94.30,66.10,0.00,0.00,52.00,1376.00,,10.00,489.00
1892,Feb,East Coast North,VZG,75.60,81.70,71.30,0.00,0.00,71.00,3571.00,,48.00,2946.00
1892,Mar,South,MDR,81.50,97.90,73.90,0.00,0.00,69.00,3241.00,,496.00,832.00
1892,Mar,South Central,SLM,79.40,101.70,72.90,0.00,0.00,68.00,2802.00,,326.00,1087.00
1892,Mar,South Central,CMB,77.30,96.70,70.10,0.00,0.00,78.00,3229.00,,40.00,1510.00
1892,Mar,East Coast South,NGP,81.90,90.60,75.30,0.00,0.00,73.00,4300.00,,532.00,438.00
1892,Mar,East Coast South,TRC,80.90,99.90,73.70,0.00,0.00,69.00,2213.00,,108.00,498.00
1892,Mar,East Coast South,MDS,80.00,91.80,72.30,0.00,0.00,78.00,1207.00,,3.00,428.00
1892,Mar,East Coast Central,MSL,80.80,92.60,71.80,0.00,0.00,87.00,4386.00,,308.00,1152.00
1892,Mar,Central,BLL,81.20,101.40,72.10,0.00,0.00,40.00,2900.00,,174.00,1588.00
1892,Mar,East Coast North,VZG,74.90,86.80,78.00,0.00,0.00,69.00,4377.00,,785.00,2967.00
1892,Apr,South,MDR,85.10,99.00,78.10,3.20,5.00,66.00,2150.00,,46.00,633.00
1892,Apr,South Central,SLM,83.60,102.10,77.70,1.41,4.00,71.00,2532.00,,297.00,1044.00
1892,Apr,South Central,CMB,79.30,97.20,73.50,2.43,6.00,84.00,3315.00,,155.00,1563.00
1892,Apr,East Coast South,NGP,85.60,97.80,80.10,1.16,3.00,76.00,4238.00,,419.00,556.00
1892,Apr,East Coast South,TRC,85.00,102.20,79.40,0.67,2.00,64.00,2003.00,,99.00,473.00
1892,Apr,East Coast South,MDS,85.80,93.50,78.50,0.69,2.00,73.00,1414.00,,83.00,449.00
1892,Apr,East Coast Central,MSL,86.30,96.90,79.70,0.28,1.00,83.00,4091.00,,411.00,1151.00
1892,Apr,Central,BLL,85.60,104.80,78.40,0.45,2.00,54.00,2378.00,,294.00,1028.00
1892,Apr,East Coast North,VZG,86.10,89.30,83.00,0.00,0.00,74.00,3206.00,,202.00,2483.00
1892,May,South,MDR,85.90,99.40,78.10,1.29,5.00,62.00,2107.00,,40.00,647.00
1892,May,South Central,SLM,82.40,100.70,75.80,5.84,8.00,73.00,2981.00,,482.00,1130.00
1892,May,South Central,CMB,78.00,92.70,72.10,2.70,7.00,85.00,3167.00,,277.00,1250.00
1892,May,East Coast South,NGP,88.70,101.30,81.20,0.52,1.00,65.00,4279.00,,433.00,549.00
1892,May,East Coast South,TRC,85.30,103.70,80.00,1.66,2.00,60.00,1965.00,,28.00,433.00
1892,May,East Coast South,MDS,89.70,101.00,82.50,0.00,0.00,54.00,1933.00,,157.00,571.00
1892,May,East Coast Central,MSL,90.90,103.40,84.10,0.10,1.00,76.00,3851.00,,149.00,1413.00
1892,May,Central,BLL,84.50,103.40,78.30,0.77,4.00,56.00,1594.00,,103.00,595.00
1892,May,East Coast North,VZG,88.90,92.40,85.40,0.27,1.00,69.00,3128.00,,354.00,2181.00
1892,Jun,South,MDR,85.20,96.80,78.00,1.99,4.00,63.00,2002.00,,17.00,605.00
1892,Jun,South Central,SLM,80.60,96.90,75.50,4.40,7.00,78.00,2784.00,,364.00,1099.00
1892,Jun,South Central,CMB,77.10,96.10,71.50,1.80,5.00,87.00,2716.00,,135.00,1122.00
1892,Jun,East Coast South,NGP,85.00,95.10,78.40,1.28,4.00,68.00,4072.00,,619.00,375.00
1892,Jun,East Coast South,TRC,84.10,100.70,78.60,2.93,4.00,64.00,1718.00,,22.00,402.00
1892,Jun,East Coast South,MDS,85.00,96.50,79.40,4.02,7.00,70.00,1169.00,,15.00,401.00
1892,Jun,East Coast Central,MSL,84.10,95.00,78.90,7.62,10.00,87.00,3004.00,,121.00,941.00
1892,Jun,Central,BLL,79.80,93.80,74.80,5.40,9.00,72.00,1895.00,,212.00,724.00
1892,Jun,East Coast North,VZG,86.30,89.20,83.10,3.13,3.00,71.00,3506.00,,696.00,2362.00
1892,Jul,South,MDR,83.20,94.20,76.60,3.50,2.00,61.00,2065.00,,6.00,668.00
1892,Jul,South Central,SLM,77.20,91.60,73.00,2.98,7.00,81.00,2802.00,,153.00,1202.00
1892,Jul,South Central,CMB,75.20,88.20,69.60,1.26,5.00,87.00,2894.00,,85.00,1145.00
1892,Jul,East Coast South,NGP,83.00,94.80,77.10,3.62,6.00,66.00,4396.00,,425.00,401.00
1892,Jul,East Coast South,TRC,82.30,95.80,78.10,0.88,3.00,64.00,1978.00,,21.00,489.00
1892,Jul,East Coast South,MDS,82.00,93.40,78.10,7.52,10.00,74.00,1667.00,,28.00,558.00
1892,Jul,East Coast Central,MSL,82.40,92.20,78.40,4.37,9.00,82.00,6127.00,,1282.00,1945.00
1892,Jul,Central,BLL,78.90,89.90,74.60,1.12,3.00,72.00,2730.00,,671.00,736.00
1892,Jul,East Coast North,VZG,85.00,88.70,81.90,4.99,7.00,74.00,4298.00,,672.00,2922.00
1892,Aug,South,MDR,80.40,92.90,74.30,7.91,10.00,70.00,2103.00,,0.00,625.00
1892,Aug,South Central,SLM,75.70,89.60,72.60,12.42,16.00,85.00,2867.00,,102.00,1199.00
1892,Aug,South Central,CMB,73.80,89.00,69.70,1.90,3.00,91.00,2777.00,,71.00,1051.00
1892,Aug,East Coast South,NGP,80.90,91.30,75.90,4.48,10.00,73.00,4038.00,,106.00,351.00
1892,Aug,East Coast South,TRC,79.60,93.40,75.80,9.43,8.00,73.00,1930.00,,8.00,442.00
1892,Aug,East Coast South,MDS,80.10,90.40,76.00,11.09,12.00,84.00,2500.00,,150.00,840.00
1892,Aug,East Coast Central,MSL,80.70,89.20,76.30,14.12,16.00,90.00,6554.00,,1368.00,2155.00
1892,Aug,Central,BLL,76.40,87.10,72.70,6.46,9.00,76.00,3086.00,,690.00,921.00
1892,Aug,East Coast North,VZG,83.60,85.90,80.70,12.42,14.00,80.00,4080.00,,366.00,2953.00
1892,Sep,South,MDR,82.10,94.90,75.10,2.12,1.00,66.00,1995.00,,0.00,587.00
1892,Sep,South Central,SLM,77.00,90.40,71.90,2.20,7.00,77.00,2966.00,,138.00,1299.00
1892,Sep,South Central,CMB,75.90,91.80,70.10,0.03,1.00,85.00,2582.00,,26.00,1089.00
1892,Sep,East Coast South,NGP,81.50,92.80,75.40,3.52,4.00,69.00,3816.00,,52.00,354.00
1892,Sep,East Coast South,TRC,81.30,95.80,76.30,1.83,3.00,66.00,1958.00,,0.00,426.00
1892,Sep,East Coast South,MDS,80.70,91.00,75.80,6.29,10.00,78.00,2118.00,,60.00,749.00
1892,Sep,East Coast Central,MSL,80.40,88.40,77.20,11.03,14.00,84.00,4184.00,,176.00,1652.00
1892,Sep,Central,BLL,75.60,85.70,71.10,3.47,10.00,79.00,2311.00,,251.00,780.00
1892,Sep,East Coast North,VZG,82.60,85.50,79.50,3.17,12.00,79.00,3609.00,,74.00,2812.00
1892,Oct,South,MDR,79.20,90.80,73.20,9.14,9.00,71.00,2070.00,,1.00,643.00
1892,Oct,South Central,SLM,76.40,89.80,70.90,4.91,11.00,80.00,2810.00,,13.00,1335.00
1892,Oct,South Central,CMB,75.00,90.30,69.40,2.56,6.00,89.00,2723.00,,7.00,1103.00
1892,Oct,East Coast South,NGP,81.60,88.50,76.10,5.41,4.00,74.00,3963.00,,10.00,391.00
1892,Oct,East Coast South,TRC,79.70,91.40,73.40,9.53,11.00,77.00,2077.00,,0.00,410.00
1892,Oct,East Coast South,MDS,80.40,89.00,74.20,6.44,10.00,83.00,1825.00,,15.00,619.00
1892,Oct,East Coast Central,MSL,79.90,85.50,75.30,26.56,15.00,87.00,3573.00,,65.00,1577.00
1892,Oct,Central,BLL,76.00,87.50,70.40,5.62,9.00,80.00,1799.00,,48.00,680.00
1892,Oct,East Coast North,VZG,81.70,84.60,78.20,28.24,17.00,78.00,2759.00,,24.00,2278.00
1892,Nov,South,MDR,78.70,88.30,72.70,1.20,2.00,69.00,2244.00,,0.00,679.00
1892,Nov,South Central,SLM,75.70,90.40,68.70,0.77,1.00,68.00,2807.00,,1.00,1332.00
1892,Nov,South Central,CMB,74.90,91.00,67.90,0.12,1.00,68.00,2585.00,,1.00,1105.00
1892,Nov,East Coast South,NGP,77.90,84.00,73.30,3.21,5.00,80.00,3875.00,,2.00,383.00
1892,Nov,East Coast South,TRC,78.10,89.80,72.00,1.34,1.00,69.00,2005.00,,0.00,406.00
1892,Nov,East Coast South,MDS,76.90,86.50,70.60,1.12,2.00,79.00,1575.00,,4.00,602.00
1892,Nov,East Coast Central,MSL,74.80,83.70,69.40,0.31,1.00,80.00,3555.00,,43.00,1724.00
1892,Nov,Central,BLL,69.70,84.50,61.30,0.25,1.00,78.00,1759.00,,2.00,698.00
1892,Nov,East Coast North,VZG,74.40,79.70,69.30,2.37,1.00,71.00,2973.00,,7.00,2553.00
1892,Dec,South,MDR,75.40,88.90,72.40,0.63,2.00,70.00,2618.00,,0.00,860.00
1892,Dec,South Central,SLM,71.70,88.30,64.60,1.02,3.00,74.00,3000.00,,4.00,1281.00
1892,Dec,South Central,CMB,71.80,87.70,65.50,1.10,1.00,82.00,3060.00,,3.00,1262.00
1892,Dec,East Coast South,NGP,75.30,80.80,70.90,8.43,8.00,80.00,3927.00,,0.00,325.00
1892,Dec,East Coast South,TRC,74.60,87.40,68.90,0.53,2.00,72.00,2154.00,,0.00,455.00
1892,Dec,East Coast South,MDS,74.10,84.50,68.30,4.74,5.00,82.00,1510.00,,2.00,508.00
1892,Dec,East Coast Central,MSL,70.30,82.00,65.10,0.01,1.00,83.00,3918.00,,74.00,1970.00
1892,Dec,Central,BLL,67.00,84.40,59.50,0.00,0.00,80.00,1786.00,,0.00,816.00
1892,Dec,East Coast North,VZG,71.40,77.20,66.30,0.00,0.00,70.00,3000.00,,0.00,2535.00
1893,Jan,South,MDR,74.70,86.20,69.20,0.11,0.00,76.00,2416.00,,0.00,831.00
1893,Jan,South Central,SLM,72.90,90.50,65.40,0.05,1.00,69.00,2621.00,,0.00,1102.00
1893,Jan,South Central,CMB,71.10,91.20,65.50,0.00,0.00,81.00,2727.00,,10.00,1169.00
1893,Jan,East Coast South,NGP,74.40,81.40,70.70,0.08,1.00,80.00,3709.00,,7.00,355.00
1893,Jan,East Coast South,TRC,74.40,90.00,68.40,0.00,0.00,72.00,2009.00,,0.00,407.00
1893,Jan,East Coast South,MDS,73.10,85.20,65.40,0.33,1.00,81.00,1492.00,,2.00,476.00
1893,Jan,East Coast Central,MSL,70.20,82.00,64.50,0.10,1.00,87.00,3964.00,,1227.00,1244.00
1893,Jan,Central,BLL,68.30,86.60,60.40,0.00,0.00,80.00,1553.00,,0.00,671.00
1893,Jan,East Coast North,VZG,71.60,77.00,68.30,0.40,1.00,72.00,2646.00,,13.00,2237.00
1893,Feb,South,MDR,79.40,85.20,74.30,0.39,1.00,77.00,2252.00,,1.00,828.00
1893,Feb,South Central,SLM,75.80,94.30,68.40,2.78,2.00,70.00,2736.00,,0.00,1448.00
1893,Feb,South Central,CMB,73.30,92.40,67.10,0.51,1.00,81.00,2727.00,,1.00,1258.00
1893,Feb,East Coast South,NGP,79.00,85.20,74.60,0.05,1.00,72.00,3276.00,,0.00,243.00
1893,Feb,East Coast South,TRC,76.30,93.80,70.00,0.26,1.00,75.00,1754.00,,1.00,333.00
1893,Feb,East Coast South,MDS,76.30,86.80,63.70,0.02,1.00,80.00,1328.00,,0.00,413.00
1893,Feb,East Coast Central,MSL,77.10,85.70,71.60,1.00,3.00,87.00,3237.00,,1010.00,990.00
1893,Feb,Central,BLL,74.50,92.90,66.80,0.03,1.00,75.00,1366.00,,1.00,650.00
1893,Feb,East Coast North,VZG,77.40,80.80,75.10,0.52,2.00,75.00,2256.00,,11.00,1800.00
1893,Mar,South,MDR,79.10,93.90,73.00,5.12,3.00,77.00,2105.00,,0.00,777.00
1893,Mar,South Central,SLM,79.00,95.90,71.90,0.95,1.00,67.00,3057.00,,0.00,1769.00
1893,Mar,South Central,CMB,74.90,93.60,69.70,1.84,3.00,85.00,2899.00,,0.00,1412.00
1893,Mar,East Coast South,NGP,81.50,87.20,76.50,3.27,4.00,73.00,3234.00,,3.00,265.00
1893,Mar,East Coast South,TRC,80.00,96.00,73.60,0.59,2.00,73.00,1830.00,,1.00,375.00
1893,Mar,East Coast South,MDS,81.30,90.00,73.70,1.66,1.00,74.00,1451.00,,0.00,471.00
1893,Mar,East Coast Central,MSL,79.90,88.10,73.30,0.07,1.00,82.00,2677.00,,537.00,994.00
1893,Mar,Central,BLL,78.60,95.00,71.00,1.35,3.00,86.00,1714.00,,0.00,869.00
1893,Mar,East Coast North,VZG,79.90,83.30,77.20,1.20,2.00,77.00,2779.00,,9.00,2329.00
1893,Apr,South,MDR,83.20,98.70,75.60,1.64,3.00,70.00,1934.00,,0.00,633.00
1893,Apr,South Central,SLM,81.10,100.10,73.40,2.55,4.00,66.00,3234.00,,0.00,1814.00
1893,Apr,South Central,CMB,76.80,98.10,69.60,1.85,4.00,84.00,2773.00,,0.00,1342.00
1893,Apr,East Coast South,NGP,84.80,91.70,77.30,0.06,1.00,70.00,3590.00,,1.00,340.00
1893,Apr,East Coast South,TRC,83.40,101.40,76.00,1.70,3.00,64.00,1867.00,,0.00,461.00
1893,Apr,East Coast South,MDS,83.80,93.50,75.00,0.00,0.00,72.00,1416.00,,0.00,514.00
1893,Apr,East Coast Central,MSL,84.40,94.50,77.30,0.03,1.00,82.00,2065.00,,134.00,859.00
1893,Apr,Central,BLL,84.80,102.20,75.50,0.16,1.00,80.00,1968.00,,0.00,1089.00
1893,Apr,East Coast North,VZG,84.10,87.50,81.20,4.61,3.00,77.00,1915.00,,0.00,1580.00
1893,May,South,MDR,84.40,98.80,77.40,1.77,6.00,67.00,2097.00,,0.00,687.00
1893,May,South Central,SLM,80.70,95.50,74.00,5.69,9.00,74.00,2565.00,,0.00,1307.00
1893,May,South Central,CMB,77.20,92.20,70.50,2.59,5.00,81.00,2507.00,,0.00,1054.00
1893,May,East Coast South,NGP,86.70,98.20,78.50,0.44,1.00,62.00,3480.00,,0.00,396.00
1893,May,East Coast South,TRC,84.20,99.90,78.00,4.41,6.00,65.00,2074.00,,0.00,515.00
1893,May,East Coast South,MDS,87.30,98.50,81.30,0.24,1.00,66.00,1495.00,,0.00,543.00
1893,May,East Coast Central,MSL,87.50,100.30,79.30,0.94,1.00,81.00,2343.00,,41.00,928.00
1893,May,Central,BLL,83.10,98.60,75.90,0.76,2.00,68.00,1688.00,,0.00,833.00
1893,May,East Coast North,VZG,86.20,89.00,83.40,1.06,3.00,74.00,1683.00,,0.00,1323.00
1893,Jun,South,MDR,83.10,96.40,76.30,1.23,5.00,68.00,2145.00,,0.00,699.00
1893,Jun,South Central,SLM,78.40,92.80,73.00,4.84,11.00,78.00,2362.00,,0.00,1100.00
1893,Jun,South Central,CMB,75.60,88.90,69.60,1.78,5.00,86.00,2655.00,,0.00,1114.00
1893,Jun,East Coast South,NGP,83.80,94.20,78.10,2.65,4.00,69.00,3622.00,,2.00,348.00
1893,Jun,East Coast South,TRC,82.20,96.90,77.10,2.57,4.00,67.00,1898.00,,0.00,398.00
1893,Jun,East Coast South,MDS,84.60,96.70,79.00,1.16,5.00,70.00,1290.00,,0.00,449.00
1893,Jun,East Coast Central,MSL,85.20,95.20,79.00,4.23,6.00,79.00,2035.00,,0.00,850.00
1893,Jun,Central,BLL,80.00,91.70,74.30,3.08,4.00,67.00,1610.00,,0.00,724.00
1893,Jun,East Coast North,VZG,85.70,88.10,82.70,2.79,6.00,72.00,1664.00,,0.00,1274.00
1893,Jul,South,MDR,79.90,93.20,74.50,11.78,10.00,73.00,2135.00,,0.00,700.00
1893,Jul,South Central,SLM,77.50,89.70,72.80,4.08,9.00,79.00,2681.00,,0.00,1201.00
1893,Jul,South Central,CMB,74.20,89.80,69.50,0.98,3.00,89.00,2867.00,,0.00,1177.00
1893,Jul,East Coast South,NGP,80.60,91.80,75.80,7.09,11.00,74.00,4072.00,,2.00,364.00
1893,Jul,East Coast South,TRC,80.60,95.20,76.70,1.91,6.00,70.00,1895.00,,0.00,403.00
1893,Jul,East Coast South,MDS,81.70,92.60,76.50,4.08,7.00,78.00,1549.00,,2.00,519.00
1893,Jul,East Coast Central,MSL,81.90,91.40,77.00,9.88,14.00,84.00,2376.00,,0.00,904.00
1893,Jul,Central,BLL,77.80,89.60,73.70,5.05,9.00,71.00,1711.00,,0.00,751.00
1893,Jul,East Coast North,VZG,84.90,87.40,82.20,5.76,12.00,76.00,1785.00,,0.00,1398.00
1893,Aug,South,MDR,82.40,95.90,75.50,1.84,3.00,68.00,2250.00,,0.00,726.00
1893,Aug,South Central,SLM,78.10,91.20,72.30,5.83,7.00,77.00,2793.00,,1.00,1301.00
1893,Aug,South Central,CMB,75.30,90.60,69.50,0.68,2.00,83.00,2996.00,,0.00,1138.00
1893,Aug,East Coast South,NGP,82.60,93.90,77.00,3.16,4.00,69.00,4154.00,,2.00,423.00
1893,Aug,East Coast South,TRC,82.50,98.00,77.30,4.29,3.00,63.00,2152.00,,0.00,455.00
1893,Aug,East Coast South,MDS,82.00,94.10,77.20,4.88,7.00,75.00,1903.00,,1.00,717.00
1893,Aug,East Coast Central,MSL,81.20,90.30,76.90,3.00,7.00,83.00,2844.00,,0.00,1184.00
1893,Aug,Central,BLL,76.20,86.90,72.30,3.98,7.00,74.00,1613.00,,0.00,697.00
1893,Aug,East Coast North,VZG,83.50,85.90,80.90,2.89,9.00,77.00,2258.00,,0.00,1794.00
1893,Sep,South,MDR,81.90,96.50,75.10,6.04,5.00,66.00,1836.00,,16.00,620.00
1893,Sep,South Central,SLM,78.50,93.90,72.70,3.24,6.00,71.00,2582.00,,14.00,1148.00
1893,Sep,South Central,CMB,75.40,89.40,70.10,0.20,1.00,84.00,2849.00,,24.00,1179.00
1893,Sep,East Coast South,NGP,82.80,94.00,76.60,1.44,3.00,71.00,4448.00,,4.00,463.00
1893,Sep,East Coast South,TRC,81.60,98.00,76.70,1.70,6.00,65.00,1988.00,,1.00,456.00
1893,Sep,East Coast South,MDS,81.30,93.40,76.90,3.64,7.00,78.00,1599.00,,6.00,669.00
1893,Sep,East Coast Central,MSL,79.90,88.20,76.00,4.68,13.00,86.00,3173.00,,0.00,1332.00
1893,Sep,Central,BLL,76.80,88.70,71.90,1.44,3.00,72.00,1651.00,,0.00,746.00
1893,Sep,East Coast North,VZG,81.90,84.70,79.70,22.01,8.00,80.00,2341.00,,0.00,1865.00
1893,Oct,South,MDR,79.90,90.90,73.40,11.11,12.00,75.00,2027.00,,27.00,652.00
1893,Oct,South Central,SLM,77.60,88.80,71.70,9.88,14.00,80.00,2536.00,,15.00,1073.00
1893,Oct,South Central,CMB,74.50,87.80,70.00,4.89,11.00,90.00,2815.00,,33.00,1077.00
1893,Oct,East Coast South,NGP,81.80,88.40,76.70,3.89,5.00,78.00,4431.00,,54.00,429.00
1893,Oct,East Coast South,TRC,80.60,91.50,74.60,11.43,8.00,76.00,2348.00,,191.00,400.00
1893,Oct,East Coast South,MDS,81.80,91.10,75.20,4.81,4.00,80.00,1399.00,,5.00,571.00
1893,Oct,East Coast Central,MSL,79.80,87.30,75.00,12.65,13.00,87.00,3275.00,,2.00,1375.00
1893,Oct,Central,BLL,75.90,86.80,69.80,6.40,12.00,76.00,1631.00,,0.00,729.00
1893,Oct,East Coast North,VZG,82.40,85.10,79.70,5.12,9.00,76.00,2570.00,,0.00,2160.00
1893,Nov,South,MDR,76.10,84.70,72.10,9.80,14.00,84.00,2675.00,,131.00,765.00
1893,Nov,South Central,SLM,74.90,84.70,69.60,4.56,9.00,83.00,3015.00,,219.00,1176.00
