Year,Month,Stations,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv,
1896,Sep,JES,82.4,90.4,78.1,8.43,12,90,0,3245,
1896,Sep,CAL,81.9,88.3,77.9,9.05,10,88,6,714,
1896,Sep,SAU,83.1,89,80.2,8.59,9,86,16,2316,
1896,Sep,BUR,82.5,91.1,78.8,9.33,8,82,11,1959,
1896,Sep,BRH,81.5,90.1,78.3,9.47,12,90,25,1973,
1896,Sep,PUR,81.8,90.1,77.8,11.48,7,86,0,3898,
1896,Sep,CUT,81.2,91.2,78.3,8.22,14,82,272,1686,
1896,Oct,CHI,78,87.5,71.6,1.78,2,83,25,2446,
1896,Oct,DAC,79.7,89.5,71.9,0.39,2,89,420,3445,
1896,Oct,JES,80.1,91.2,71.4,0.03,1,82,3,3835,
1896,Oct,CAL,79.2,88.8,73,0,0,81,22,730,
1896,Oct,SAU,82.1,89,77.4,0.02,1,78,17,2552,
1896,Oct,BUR,80.3,93,72.1,0,0,71,21,1770,
1896,Oct,BRH,78.5,90.7,71.3,0,0,80,1,1752,
1896,Oct,PUR,76.1,90.1,70.4,0,0,85,0,3800,
1896,Oct,CUT,77.3,93.3,72.7,0,0,76,107,1303,
1896,Nov,CHI,71.5,85.6,64.3,0,0,85,73,3649,
1896,Nov,DAC,71.6,85.5,61.7,0,0,88,1014,5621,
1896,Nov,JES,70.9,86.1,61.7,0,0,82,5,6174,
1896,Nov,CAL,70.8,83.8,64.4,0.05,1,82,25,883,
1896,Nov,SAU,74,85.1,68.3,0.1,1,82,21,3187,
1896,Nov,BUR,72.6,87.7,64.8,0,0,70,11,2207,
1896,Nov,BRH,67.9,84.5,62.2,0.07,1,84,2,2013,
1896,Nov,PUR,64.2,83,59.1,0.09,1,83,0,5368,
1896,Nov,CUT,72.5,88.9,68.6,0.07,1,78,45,1590,
1896,Dec,CHI,61,80.2,55.1,0,0,86,63,4155,
1896,Dec,DAC,60.6,80,51.9,0,0,90,1073,6294,
1896,Dec,JES,59,79.4,50.1,0,0,79,30,6696,
1896,Dec,CAL,60.8,78.2,54.6,0,0,76,146,1119,
1896,Dec,SAU,63.4,79.3,57.6,0,0,86,201,3784,
1896,Dec,BUR,62.6,81.7,55.3,0,0,64,45,2486,
1896,Dec,BRH,58.3,78.7,53,0,0,79,7,2186,
1896,Dec,PUR,52.9,76.2,48.2,0.12,1,88,0,6038,
1896,Dec,CUT,63.5,83.9,60.1,0,0,79,22,2254,
1897,Jan,CHI,60.9,82.1,56.4,0,0,85,64,2872,
1897,Jan,DAC,61.9,81.2,53.9,0,0,88,416,4096,
1897,Jan,JES,59.6,80.3,53.7,0.01,1,80,213,5034,
1897,Jan,CAL,61.7,79.7,57.1,0.04,1,78,93,765,
1897,Jan,SAU,65,79.7,60.8,0.05,1,86,318,3100,
1897,Jan,BUR,63.5,83,57,0.06,1,68,23,2019,
1897,Jan,BRH,54.6,79.4,53.1,0.01,1,83,13,1947,
1897,Jan,PUR,53.6,76.1,49.4,0.8,1,88,0,4628,
1897,Jan,CUT,65.8,87,63.2,0,0,79,11,2077,
1897,Feb,CHI,68,84.8,62.6,0,0,82,222,2408,
1897,Feb,DAC,68.4,84.9,61.4,0.1,1,89,168,2958,
1897,Feb,JES,65.4,84.1,58.9,0.64,2,82,355,4264,
1897,Feb,CAL,67.8,82.4,68.3,1.59,3,84,302,760,
1897,Feb,SAU,73,81.9,70.1,2.96,4,88,476,2571,
1897,Feb,BUR,67.6,86,61.2,0.91,2,61,177,2163,
1897,Feb,BRH,63,84.1,56.8,0.24,1,70,3,1957,
1897,Feb,PUR,56,81.3,51.4,0.3,1,81,13,4035,
1897,Feb,CUT,72.8,92.2,70.3,0.54,2,84,98,1723,
1897,Mar,CHI,74.4,87.2,69.2,2.75,6,83,373,2910,
1897,Mar,DAC,75,89.6,68.2,4.54,5,85,909,3873,
1897,Mar,JES,74.9,92.4,69.3,1.63,5,83,2033,5558,
1897,Mar,CAL,75,89.7,70.6,1.37,3,84,553,1151,
1897,Mar,SAU,78.9,86.9,76,1.71,2,83,1029,3183,
1897,Mar,BUR,74.9,93.9,69,1.52,6,68,1380,3049,
1897,Mar,BRH,72,91.8,65.2,1.27,2,73,30,2907,
1897,Mar,PUR,66.5,88.8,60.1,1.58,4,68,131,5854,
1897,Mar,CUT,77,96.1,73.6,5.38,3,81,969,2273,
1897,Apr,CHI,81.3,92.3,74,0.35,2,77,1088,2836,
1897,Apr,DAC,81.2,94.4,73,1.44,3,80,1355,3441,
1897,Apr,JES,82.3,98.2,73.5,1.73,5,73,1644,4615,
1897,Apr,CAL,81.4,97,75,0.83,4,73,326,856,
1897,Apr,SAU,83.9,91.3,79.9,0.97,2,79,807,2682,
1897,Apr,BUR,83.1,103.1,74.5,4.91,4,63,1120,2464,
1897,Apr,BRH,80.3,100.9,73.9,1.5,2,66,280,2500,
1897,Apr,PUR,78.7,97.7,70.1,1.43,2,65,248,4587,
1897,Apr,CUT,82.2,99.9,77.4,1.57,1,71,836,2118,
1897,May,CHI,85.3,92.7,77.9,4.04,8,77,2548,3630,
1897,May,DAC,82.6,91.9,75.8,10.41,11,82,447,3272,
1897,May,JES,86,97.1,78.9,4.27,6,79,631,4021,
1897,May,CAL,85.6,95.8,79,3.78,6,77,155,713,
1897,May,SAU,86.8,93.2,82.2,1.99,5,79,319,2265,
1897,May,BUR,85.3,99.7,77.9,7.47,10,78,1038,2412,
1897,May,BRH,82.8,97.6,77.2,6.87,10,82,532,2365,
1897,May,PUR,87.4,95.8,75.6,2.22,5,74,114,4745,
1897,May,CUT,87.2,101.8,82.5,0.13,1,70,594,1844,
1897,Jun,CHI,81.9,88.1,77.8,21.31,17,86,1632,3145,
1897,Jun,DAC,81.9,89,77.2,18.75,19,84,59,2535,
1897,Jun,JES,83.9,92.5,79.5,20.59,16,87,85,2779,
1897,Jun,CAL,83.7,90.4,79.1,10.98,12,84,150,612,
1897,Jun,SAU,85.7,91.1,81.8,8.89,14,51,208,1857,
1897,Jun,BUR,83.9,93,78.9,11.26,15,83,264,1938,
1897,Jun,BRH,83.6,92.5,79,6.95,13,86,234,1913,
1897,Jun,PUR,83.1,94.2,79.1,5.35,11,83,41,3939,
1897,Jun,CUT,85.2,98,81.4,8.6,9,75,61,1499,
1897,Jul,CHI,80.4,86.3,77.2,20.3,17,89,736,3678,
1897,Jul,DAC,80.9,88,77.1,7.07,13,85,13,2383,
1897,Jul,JES,83.5,90.3,79.8,10.66,16,88,3,2663,
1897,Jul,CAL,82.3,88.8,78.8,13.45,18,88,74,670,
1897,Jul,SAU,83.6,89.2,80.5,19.08,17,87,156,2277,
1897,Jul,BUR,83.7,91.2,79.9,11.53,12,84,143,1847,
1897,Jul,BRH,82.8,90.9,79.6,5.54,10,89,341,2347,
1897,Jul,PUR,83,91.5,79.5,7.17,10,87,71,3347,
1897,Jul,CUT,82.8,91.6,79.3,10.23,15,80,1332,1565,
1897,Aug,CHI,80,85.2,76.4,19.82,18,91,305,4481,
1897,Aug,DAC,80.5,87.4,76.5,21.05,17,87,21,3369,
1897,Aug,JES,82,88.2,78.8,9.95,17,91,10,3286,
1897,Aug,CAL,81.2,86.3,77.9,11.74,22,90,30,928,
1897,Aug,SAU,82.3,87.4,79.7,10.69,18,90,54,2473,
1897,Aug,BUR,81.7,88.8,78.8,14.77,25,89,113,2255,
1897,Aug,BRH,81.5,88.1,78.5,14.01,21,91,277,2501,
1897,Aug,PUR,82,89.2,79.4,17.96,17,90,102,4157,
1897,Aug,CUT,80.8,87.9,78.2,13.28,18,87,1739,2216,
1897,Sep,CHI,80.7,87.1,76.6,13.54,8,90,74,3109,
1897,Sep,DAC,81.3,87.8,76.9,17.38,18,86,43,3176,
1897,Sep,JES,82.7,89.9,78.8,6.33,9,90,58,3470,
1897,Sep,CAL,82.1,88,78.1,5.94,13,89,22,913,
1897,Sep,SAU,83.3,89.1,80.4,5.27,15,87,27,2695,
1897,Sep,BUR,82.1,90.3,79.3,8.34,14,88,51,2027,
1897,Sep,BRH,82.2,89.3,78.5,8.05,9,90,109,2195,
1897,Sep,PUR,81.5,89.2,78.4,13.5,12,89,110,3747,
1897,Sep,CUT,81.4,90.3,78.8,7.08,13,86,1000,1873,
1897,Oct,CHI,80.8,88.1,76.3,13.21,7,91,27,2364,
1897,Oct,DAC,81.1,88.6,75.1,1.8,5,82,109,3824,
1897,Oct,JES,80.8,88.4,76.3,7.99,11,86,185,3832,
1897,Oct,CAL,79.5,86,75.1,8.61,10,85,55,1083,
1897,Oct,SAU,80.7,86.8,77.1,14.81,15,85,28,3087,
1897,Oct,BUR,79.6,88.5,75.5,6.36,8,85,17,1710,
1897,Oct,BRH,78.8,87.4,75.1,6.21,7,87,101,2188,
1897,Oct,PUR,77,86.8,73.5,10.41,8,89,223,4339,
1897,Oct,CUT,77.6,88.1,74.8,6.03,11,83,800,2069,
1897,Nov,CHI,NA,NA,NA,0.34,2,NA,442,4216,
1897,Nov,DAC,72.1,84.2,63.9,0,0,81,338,7408,
1897,Nov,JES,71.3,82.7,64.5,0.61,1,85,422,6153,
1897,Nov,CAL,70.8,81,65.4,0,0,82,62,1613,
1897,Nov,SAU,72.6,82.4,67.6,0.11,1,86,73,3994,
1897,Nov,BUR,71,84,65.9,0.27,2,80,55,2677,
1897,Nov,BRH,69.4,82.1,65.4,0,0,85,184,2561,
1897,Nov,PUR,65.2,82.1,61.6,0.02,1,90,365,7317,
1897,Nov,CUT,69.8,83.3,66.7,2.08,3,80,2568,3824,
1897,Dec,CHI,NA,NA,NA,0.24,1,NA,3270,4409,
1897,Dec,DAC,62.9,79.4,54,0,0,74,470,6188,
1897,Dec,JES,61.5,76.8,55.2,0,0,84,328,5578,
1897,Dec,CAL,61,75.7,55.7,0,0,80,61,1328,
1897,Dec,SAU,62.9,76.3,58.1,0,0,86,479,4773,
1897,Dec,BUR,60.5,78.4,56.2,0,0,77,53,2118,
1897,Dec,BRH,58.7,76.1,55.6,0,0,85,118,2128,
1897,Dec,PUR,52.9,75.5,50.7,0,0,91,251,6801,
1897,Dec,CUT,60.2,79.1,57.3,0.2,1,78,815,3672,
1898,Jan,CHI,NA,NA,NA,0.26,1,NA,5831,4697,
1898,Jan,DAC,59.1,78.6,51.6,0.53,2,77,489,4998,
1898,Jan,JES,57.5,76.6,51.2,0.93,1,85,314,4392,
1898,Jan,CAL,57.8,76.5,53.3,0.36,1,84,61,996,
1898,Jan,SAU,61.8,76.4,55.7,0.04,1,89,455,3486,
1898,Jan,BUR,58.5,79.3,53.8,0.69,1,76,3,1952,
1898,Jan,BRH,55.3,76,52.3,0.45,1,88,30,1833,
1898,Jan,PUR,51.5,74.2,48.9,0.16,1,92,83,6126,
1898,Jan,CUT,59.2,82.3,56,0,0,75,238,3590,
1898,Feb,CHI,64.5,83.1,58.4,0.09,1,84,2054,3623,
1898,Feb,DAC,64.1,81.9,57.4,0.43,2,80,394,3527,
1898,Feb,JES,64.1,81.1,57.7,0.09,1,77,104,3184,
1898,Feb,CAL,65.4,81.2,60.2,0,0,78,186,778,
1898,Feb,SAU,69.5,81.4,64.9,0.04,1,81,231,2388,
1898,Feb,BUR,65.6,83.7,59.9,0.11,1,70,30,1514,
1898,Feb,BRH,60.5,80.2,56.3,0.06,1,81,33,1506,
1898,Feb,PUR,57.3,76.9,53.4,0.58,3,85,76,4466,
1898,Feb,CUT,65.6,88.3,62.4,0.12,1,79,260,2337,
1898,Mar,CHI,71.4,87.2,63.7,2.13,1,79,566,3648,
1898,Mar,DAC,72.3,91.5,64,0.18,1,71,483,3730,
1898,Mar,JES,72.5,93.8,62.8,0,0,70,24,3658,
1898,Mar,CAL,72.2,92.6,65.7,0,0,75,228,1061,
1898,Mar,SAU,76.1,86.5,71.5,0,0,81,303,2942,
1898,Mar,BUR,73.2,96.4,64.6,"1,58",1,58,40,1986,
1898,Mar,BRH,69.8,NA,61.7,0.02,1,61,11,2036,
1898,Mar,PUR,66.3,89.6,59.5,0.28,1,65,325,5030,
1898,Mar,CUT,73.5,98.8,69.7,0,0,78,564,2751,
1898,Apr,CHI,81.5,89.6,74.4,1.04,1,84,566,2428,
1898,Apr,DAC,81.9,95.4,75,0.61,2,75,842,3577,
1898,Apr,JES,82.6,98.8,76.7,0.81,2,79,130,3209,
1898,Apr,CAL,81.9,94.5,76.4,1.04,4,81,113,822,
1898,Apr,SAU,83.1,89.7,80,0.72,1,82,256,2651,
1898,Apr,BUR,81.9,102.2,76.6,1.63,1,79,108,1837,
1898,Apr,BRH,81.2,NA,75.9,2.14,2,78,0,2157,
1898,Apr,PUR,80.1,97.8,72.6,0.99,2,68,1480,4862,
1898,Apr,CUT,82.5,101.6,78.3,1.98,1,77,520,2060,
1898,May,CHI,83.4,91.4,76.5,5.63,8,80,511,2977,
1898,May,DAC,83.1,94.4,75.2,10.54,11,78,356,3471,
1898,May,JES,84.2,97,76.8,14.71,12,81,143,3305,
1898,May,CAL,85,96,77.9,4.06,5,77,87,783,
1898,May,SAU,86.6,96,77.9,1.99,3,78,85,1898,
1898,May,BUR,85,102,78.2,0.82,3,74,232,1786,
1898,May,BRH,82.1,98.7,76,7,9,76,1,1859,
1898,May,PUR,80.3,95.9,73.4,5.09,7,72,1142,5014,
1898,May,CUT,85.5,101.8,80.3,2.56,7,72,191,1771,
1898,Jun,CHI,82.1,87.5,76.8,27.58,15,86,526,2399,
1898,Jun,DAC,81.6,88.5,76.2,16.54,16,89,29,2241,
1898,Jun,JES,83.3,91.1,78.4,8.26,14,90,4,2604,
1898,Jun,CAL,83.2,90,78.4,9.15,13,85,45,498,
1898,Jun,SAU,85.1,90.7,81.5,7.76,10,83,40,1697,
1898,Jun,BUR,83.1,92.9,78,18.92,12,84,43,1289,
1898,Jun,BRH,82.2,90.3,84.1,19.32,15,87,0,1377,
1898,Jun,PUR,81.9,91.9,77.6,5.37,9,85,71,3325,
1898,Jun,CUT,84.7,95.8,80.2,7.56,10,78,45,1094,
1898,Jul,CHI,80.7,86.2,76.5,20.15,14,87,128,2501,
1898,Jul,DAC,81.2,88.5,76.7,10.61,15,85,17,2328,
1898,Jul,JES,82.8,89.1,78.9,15.18,20,89,2,2774,
1898,Jul,CAL,81.6,87.1,78,12.75,22,91,39,720,
1898,Jul,SAU,82.9,87.6,80.2,15.54,19,88,18,2117,
1898,Jul,BUR,82,89.5,79.2,8.31,13,88,13,1263,
1898,Jul,BRH,82,89.3,79.2,8.17,4,90,0,1578,
1898,Jul,PUR,82.5,90.5,79.2,9.07,14,89,5,3287,
1898,Jul,CUT,81.2,88.9,78.4,5.95,17,86,7,1262,
1898,Aug,CHI,80,85.1,76.1,31.82,18,89,28,2501,
1898,Aug,DAC,80.1,86.1,76.3,21.21,20,85,16,3441,
1898,Aug,JES,81.7,87.9,78.6,19.9,20,91,3,4001,
1898,Aug,CAL,81.1,86.5,78.3,17.68,19,91,33,1112,
1898,Aug,SAU,82.3,86.7,80.3,13.32,16,89,9,2639,
1898,Aug,BUR,81.4,88.3,78.9,16.45,20,89,22,1705,
1898,Aug,BRH,81.3,87.7,79,21.01,21,91,0,2009,
1898,Aug,PUR,82,89.1,78.9,9.91,13,89,4,3956,
1898,Aug,CUT,80.4,88.2,77.9,15.21,18,87,8,1557,
1898,Sep,CHI,80.1,85.5,75.8,7.67,11,88,2,1949,
1898,Sep,DAC,80.5,87.9,76,7.46,14,84,57,3231,
1898,Sep,JES,82.3,89.2,78.6,9.39,13,89,1,4906,
1898,Sep,CAL,81.9,87.1,77.8,8,11,87,32,1150,
1898,Sep,SAU,82.6,88.4,80.1,7.94,9,87,11,2964,
1898,Sep,BUR,81.9,88.5,78.8,13.32,13,88,11,1711,
1898,Sep,BRH,81.5,87.2,78.9,11.62,15,89,0,2234,
1898,Sep,PUR,79.5,86.2,76.3,34.25,16,92,2,3803,
1898,Sep,CUT,81.7,91.3,78.1,6.26,7,85,5,1446,
1898,Oct,CHI,78.4,85.9,72.7,5.93,9,90,0,2121,
1898,Oct,DAC,79.7,90.2,72.2,9.85,7,83,110,4293,
1898,Oct,JES,79.9,87.3,74.1,5.44,5,85,1,5442,
1898,Oct,CAL,78.4,85.8,72.7,6.48,6,83,17,1274,
1898,Oct,SAU,79.7,86.6,74.4,20.28,6,85,10,2985,
1898,Oct,BUR,79.2,88.3,73.3,3.22,3,80,10,1662,
1898,Oct,BRH,79.1,86.7,74,9.18,4,81,0,3056,
1898,Oct,PUR,76.1,87,71.2,1.49,3,87,6,5304,
1898,Oct,CUT,78.1,89.8,74.6,8.11,5,83,3,1659,
1898,Nov,CHI,70.3,83.9,63.1,0,0,88,6,2346,
1898,Nov,DAC,73.1,88.2,62.4,0,0,79,488,6367,
1898,Nov,JES,70.8,83.8,63.1,0,0,85,1,6805,
1898,Nov,CAL,70,82.1,63.6,0,0,84,11,1272,
1898,Nov,SAU,72.4,83.5,66,0,0,86,10,3494,
1898,Nov,BUR,70.7,84.6,63.7,0,0,76,0,1827,
1898,Nov,BRH,69.2,82.1,64.5,0,0,84,0,2853,
1898,Nov,PUR,64.5,81.8,59.8,0.01,1,91,1,6378,
1898,Nov,CUT,69.7,86.4,65.5,0,0,78,7,1839,
1898,Dec,CHI,61.8,78.7,55.8,0,0,88,2,2271,
1898,Dec,DAC,63.6,79.2,54.1,0.05,1,76,1727,6004,
1898,Dec,JES,61.4,77.5,54.3,0.27,1,85,52,6183,
1898,Dec,CAL,62.3,77.6,56.7,0,0,82,52,1344,
1898,Dec,SAU,65.3,79.1,60,0.02,1,87,198,4125,
1898,Dec,BUR,62.8,80.3,57.7,0,0,74,15,1826,
1898,Dec,BRH,60.3,76.3,56.7,0,0,82,0,2367,
1898,Dec,PUR,54,76,50.7,0.01,1,92,13,5723,
1898,Dec,CUT,65.4,84.6,62.4,0,0,81,4,1776,
1899,Jan,CHI,58.1,77.2,52.6,0.18,1,86,15,2855,
1899,Jan,DAC,59.7,75.6,50.9,1.63,4,75,1253,5772,
1899,Jan,JES,56.2,72.6,51.4,0.92,4,88,54,5262,
1899,Jan,CAL,57.9,74.4,53.1,0.21,1,83,160,1191,
1899,Jan,SAU,61.5,75.6,56.4,1.15,3,90,405,3955,
1899,Jan,BUR,57.5,75,53,1.44,4,79,35,2110,
1899,Jan,BRH,55.4,72,51.5,1.92,3,86,13,2274,
1899,Jan,PUR,48.8,70.8,46,0.69,2,91,0,6120,
1899,Jan,CUT,61.5,83,56.8,0,0,79,8,2323,
1899,Feb,CHI,64.5,82,59.3,0.85,1,87,9,2111,
1899,Feb,DAC,66.6,82,58.2,2.16,3,78,359,3617,
1899,Feb,JES,64.1,82.1,57.2,0.37,1,85,77,3533,
1899,Feb,CAL,65.7,82.1,60.5,0.06,1,85,172,891,
1899,Feb,SAU,69.8,81.3,65.9,0.11,1,91,272,2639,
1899,Feb,BUR,65,84.4,57.8,2.45,1,76,16,1582,
1899,Feb,BRH,63.2,81,57.7,0.35,2,80,0,1525,
1899,Feb,PUR,57.6,79.5,52.5,0.23,1,84,0,4171,
1899,Feb,CUT,69.2,90.6,66.2,0.2,1,83,49,1807,
1899,Mar,CHI,74.4,87.9,68,1.32,1,82,0,1900,
1899,Mar,DAC,75.3,90.5,67.3,0.4,1,78,245,3351,
1899,Mar,JES,76.2,93.6,68.6,0.21,2,80,552,3778,
1899,Mar,CAL,76.4,94.3,70.1,0.01,1,84,183,1025,
1899,Mar,SAU,79.7,88.3,77,0.31,1,85,446,2923,
1899,Mar,BUR,75.7,97.6,69.3,0,0,68,18,1819,
1899,Mar,BRH,73.1,92.9,66.7,0.13,1,70,133,2012,
1899,Mar,PUR,68.8,90.3,61.6,0,0,67,0,4171,
1899,Mar,CUT,76.2,100.4,72.2,0.03,1,80,28,1943,
1899,Apr,CHI,79.6,87.7,73.7,6.38,8,84,13,1927,
1899,Apr,DAC,78.9,90.8,72.2,9.02,11,82,549,4059,
1899,Apr,JES,81.5,95.8,74.9,3.62,6,82,929,4313,
1899,Apr,CAL,82.2,97,75.4,2.75,6,78,88,950,
1899,Apr,SAU,83.4,90.2,79.3,1.09,3,81,271,2764,
1899,Apr,BUR,81,98.4,75.1,2.45,5,74,19,1798,
1899,Apr,BRH,79.4,97.9,73.8,1.02,3,73,235,2299,
1899,Apr,PUR,75.9,94.2,69.1,2.93,3,75,0,4632,
1899,Apr,CUT,81.8,100,76.7,4.98,4,76,259,1998,
1899,May,CHI,82.1,87.9,77.3,12.94,10,84,20,2686,
1899,May,DAC,81.3,90.4,76.3,12.67,13,84,215,4704,
1899,May,JES,83.4,94.1,78.4,9.43,12,86,241,3793,
1899,May,CAL,84.2,96.1,78.6,9.65,9,85,106,984,
1899,May,SAU,84.8,90.7,81.7,14.43,7,86,139,2333,
1899,May,BUR,84.3,98.2,79.1,3.16,5,80,7,2078,
1899,May,BRH,83,96.5,78.2,2.94,7,82,44,2288,
1899,May,PUR,82.7,96,76.6,3.15,6,74,0,5505,
1899,May,CUT,84.6,101.6,80.1,5.86,5,78,261,2171,
1899,Jun,CHI,80.4,84.9,76.2,30.05,22,88,0,2259,
1899,Jun,DAC,80.5,87.4,76.7,14.76,14,86,9,2951,
1899,Jun,JES,82.5,90.1,78.5,11.69,14,88,2,2599,
1899,Jun,CAL,82.8,90.8,78.4,16.94,16,87,29,743,
1899,Jun,SAU,84.1,88.6,81,9.76,13,86,25,2278,
1899,Jun,BUR,82.4,92.5,78.9,11.51,17,87,2,1489,
1899,Jun,BRH,81.8,91.5,78.3,10.18,11,88,7,2012,
1899,Jun,PUR,80.4,89.5,77.8,13.99,17,90,9,2863,
1899,Jun,CUT,83.1,93.9,79.3,11.44,10,83,127,1587,
1899,Jul,CHI,80.3,85.1,76.5,25.37,21,89,4,2513,
1899,Jul,DAC,80.4,88.1,77.1,15.37,22,87,7,3310,
1899,Jul,JES,82.3,88.6,78.9,20.64,20,91,10,3254,
1899,Jul,CAL,82.1,88.6,78.3,21.47,26,90,37,1002,
1899,Jul,SAU,83.3,87.2,80.6,15.05,12,87,46,2647,
1899,Jul,BUR,81.9,89.6,78.9,24.03,21,90,49,1731,
1899,Jul,BRH,81.7,88,78.9,13.36,21,93,1,2426,
1899,Jul,PUR,81.8,88,79.2,23.98,26,92,0,3850,
1899,Jul,CUT,81.7,90.3,78.3,10.57,16,83,1481,1874,
1899,Aug,CHI,80.9,86.9,77,17.41,16,88,6,2432,
1899,Aug,DAC,80.8,88,77.5,19.64,20,87,31,3701,
1899,Aug,JES,82.9,89.7,79.6,12.46,18,90,65,4672,
1899,Aug,CAL,83,89.9,79.8,8.9,18,87,54,1109,
1899,Aug,SAU,83.2,89.2,80.2,16.91,19,90,28,2941,
1899,Aug,BUR,82.8,90.9,80,10.19,16,88,42,2300,
1899,Aug,BRH,82.3,88.7,79.2,10.48,16,91,24,4301,
1899,Aug,PUR,81.6,88.9,79,28.85,19,92,4,4334,
1899,Aug,CUT,82.8,92.4,79.4,6.59,12,83,1040,1981,
1899,Sep,CHI,81.1,87.5,76.5,10.54,16,88,0,2010,
1899,Sep,DAC,80.7,88.6,76.8,15.26,14,87,236,4082,
1899,Sep,JES,83.4,91.3,79.1,7.63,12,88,172,5166,
1899,Sep,CAL,83.6,90.6,79,8.94,11,86,34,1152,
1899,Sep,SAU,84,89.3,80.7,13.35,8,87,50,3136,
1899,Sep,BUR,83.4,91.9,79.3,8.96,6,83,15,2077,
1899,Sep,BRH,82.9,90.2,79.5,9.94,8,88,306,5098,
1899,Sep,PUR,81.4,89.1,77.9,17.99,12,90,178,3881,
1899,Sep,CUT,83,93.5,78.7,6.03,8,80,821,1675,
1899,Oct,CHI,78.9,86,73.2,22.35,9,88,0,2494,
1899,Oct,DAC,80,87.9,73.4,6.16,6,83,279,6984,
1899,Oct,JES,78.7,87.1,73.7,3.68,5,88,502,7812,
1899,Oct,CAL,79.3,87.2,73.7,3.02,2,86,41,1620,
1899,Oct,SAU,79.8,86.6,74.9,7.84,5,87,44,3646,
1899,Oct,BUR,79,87.9,74.1,3.66,4,84,10,2877,
1899,Oct,BRH,78.2,86.7,73.8,3.29,3,87,990,6783,
1899,Oct,PUR,76.8,86.9,72.2,0.12,1,88,1124,6597,
1899,Oct,CUT,78.5,90.5,74.5,11.82,2,82,1027,2277,
1899,Nov,CHI,69.1,81.6,62.3,2.3,1,86,5,2556,
1899,Nov,DAC,71.7,83.4,61.6,0,0,78,819,8166,
1899,Nov,JES,68.8,82.3,60.5,0,0,85,981,11716,
1899,Nov,CAL,69.5,83,61.3,0,0,84,73,1575,
1899,Nov,SAU,70.6,81.9,63.4,0,0,90,294,4660,
1899,Nov,BUR,68.5,84.2,62.1,0,0,77,3,3056,
1899,Nov,BRH,67.3,81.5,61.6,0,0,84,1840,6577,
1899,Nov,PUR,64.9,80.8,58.6,0,0,90,2742,6937,
1899,Nov,CUT,67.8,86.6,63.7,0,0,83,779,2334,
1899,Dec,CHI,60.8,77.2,55.3,0,0,91,5,3126,
1899,Dec,DAC,62.5,78.1,54.1,0,0,78,1728,8311,
1899,Dec,JES,58.8,76.9,53.2,0,0,90,1130,10709,
1899,Dec,CAL,61.2,78.5,55.3,0,0,83,203,1304,
1899,Dec,SAU,64.6,78.2,59.2,0.17,1,88,1290,5010,
1899,Dec,BUR,59.8,79.8,55.2,0,0,76,9,2665,
1899,Dec,BRH,58.7,76.5,54.4,0,0,87,462,5061,
1899,Dec,PUR,54.3,73.7,51,0,0,94,918,7163,
1899,Dec,CUT,61.8,84.2,57.6,0.03,1,74,502,2889,
1900,Jan,CHI,63.4,80.8,58.3,0,0,86,1,3647,
1900,Jan,DAC,62,80.8,56.6,0,0,78,1942,8163,
1900,Jan,JES,61,79,56,0,0,85,801,7991,
1900,Jan,CAL,64,80.6,59.2,0,0,84,232,1329,
1900,Jan,SAU,66,79.5,61.9,0,0,90,1486,3943,
1900,Jan,BUR,61.3,80.9,58.1,0.08,1,79,18,2896,
1900,Jan,BRH,59.4,77.1,55.2,0.95,2,87,106,3498,
1900,Jan,PUR,54.4,72.2,51.3,0.47,3,94,233,6936,
1900,Jan,CUT,67.1,87.2,64.5,0,0,84,325,2903,
1900,Feb,CHI,67.5,84.4,62.5,0.77,2,86,82,2537,
1900,Feb,DAC,66.2,83.9,60.9,2.07,5,77,1251,4407,
1900,Feb,JES,66.2,82.6,60.8,5.98,5,86,392,4170,
1900,Feb,CAL,69,85,64.4,0.75,3,82,287,953,
1900,Feb,SAU,73.7,84.6,70.4,0.42,2,87,1166,2918,
1900,Feb,BUR,66.9,85.2,62,2.79,3,74,177,2140,
1900,Feb,BRH,63.7,82,58.7,1.4,2,81,100,2442,
1900,Feb,PUR,58.4,78.5,53.8,0.98,2,94,705,4612,
1900,Feb,CUT,73,92.7,70.2,0.02,1,85,246,2265,
1900,Mar,CHI,74.9,88.3,69.3,0.36,2,80,220,2752,
1900,Mar,DAC,74.7,89.8,67.7,2.73,3,79,3521,4845,
1900,Mar,JES,76.2,90.6,70.5,1.49,4,84,1174,4411,
1900,Mar,CAL,77.2,94,71.4,0.12,1,81,405,1173,
1900,Mar,SAU,80,88.5,76.1,0.4,2,82,1336,3469,
1900,Mar,BUR,75.1,95,70.1,0.2,1,78,361,2472,
1900,Mar,BRH,74.3,88.9,67.6,0.52,1,71,386,3022,
1900,Mar,PUR,68.7,90.3,60.8,0.09,1,92,7420,5230,
1900,Mar,CUT,78.7,98.7,74.8,0.81,1,81,452,2812,
1900,Apr,CHI,81.8,91.3,74.9,2.6,6,80,191,2829,
1900,Apr,DAC,80.5,92.5,73.9,4.69,6,79,3412,4950,
1900,Apr,JES,82.8,97.4,75.8,1.91,4,77,1029,4673,
1900,Apr,CAL,82.7,96.5,76.4,2.75,5,78,486,1166,
